DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME
2023-02-24,14723.400390625,14741.9501953125,14598.9501953125,14630.4501953125,14630.4501953125,14434600
2023-02-27,14600.900390625,14609.400390625,14465.7001953125,14548.7001953125,14548.7001953125,13597900
2023-02-28,14550.0,14584.4501953125,14476.0,14518.75,14518.75,20385500
2023-03-01,14557.0,14675.0498046875,14550.099609375,14664.849609375,14664.849609375,16097000
2023-03-02,14654.7998046875,14668.400390625,14575.9501953125,14587.25,14587.25,15599200
2023-03-03,14686.25,14813.0498046875,14676.0498046875,14774.75,14774.75,18314000
2023-03-06,14848.349609375,14942.0498046875,14843.7001953125,14881.0,14881.0,16186000
2023-03-08,14843.099609375,14932.400390625,14791.25,14921.9501953125,14921.9501953125,13836400
2023-03-09,14947.0498046875,14952.849609375,14788.900390625,14803.9501953125,14803.9501953125,13376000
2023-03-10,14695.0498046875,14699.349609375,14593.400390625,14679.849609375,14679.849609375,12540400
2023-03-13,14681.5498046875,14752.849609375,14420.5,14454.4501953125,14454.4501953125,18200100
2023-03-14,14462.0,14499.2001953125,14306.7998046875,14358.5498046875,14358.5498046875,15415200
2023-03-15,14458.150390625,14494.349609375,14298.150390625,14320.2998046875,14320.2998046875,13865700
2023-03-16,14328.5,14387.650390625,14189.0,14330.349609375,14330.349609375,21668100
2023-03-17,14436.25,14464.900390625,14327.75,14420.849609375,14420.849609375,23358000
2023-03-20,14389.849609375,14393.599609375,14196.5,14317.099609375,14317.099609375,16179700
2023-03-21,14379.0498046875,14428.150390625,14339.9501953125,14411.2998046875,14411.2998046875,13293900
2023-03-22,14470.0498046875,14497.150390625,14432.2001953125,14460.0,14460.0,0
2023-03-23,14422.9501953125,14490.650390625,14388.2998046875,14403.599609375,14403.599609375,11622300
2023-03-24,14409.0,14434.099609375,14257.5,14279.0,14279.0,13960500
2023-03-27,14306.599609375,14348.9501953125,14238.900390625,14262.7001953125,14262.7001953125,14815600
2023-03-28,14289.9501953125,14300.2001953125,14177.5,14211.7998046875,14211.7998046875,14615200
2023-03-29,14218.599609375,14377.2998046875,14218.599609375,14345.599609375,14345.599609375,19557100
2023-03-31,14442.2998046875,14577.150390625,14438.7998046875,14557.849609375,14557.849609375,17405600
2023-04-03,14621.0498046875,14621.0498046875,14541.599609375,14601.9501953125,14601.9501953125,13824900
2023-04-05,14620.7001953125,14718.900390625,14611.25,14709.400390625,14709.400390625,13452400
2023-04-06,14701.099609375,14786.0,14673.7001953125,14759.2001953125,14759.2001953125,13016900
2023-04-10,14797.349609375,14833.4501953125,14767.0,14790.5498046875,14790.5498046875,12063200
2023-04-11,14854.650390625,14893.599609375,14814.349609375,14867.25,14867.25,12444900
2023-04-12,14902.2001953125,14949.900390625,14871.900390625,14941.5498046875,14941.5498046875,11965900
2023-04-13,14946.4501953125,14965.7001953125,14885.25,14954.25,14954.25,12962500
2023-04-17,14970.349609375,14970.349609375,14794.4501953125,14904.2998046875,14904.2998046875,13960200
2023-04-18,14949.099609375,14949.099609375,14852.650390625,14897.0,14897.0,15883500
2023-04-19,14901.25,14905.599609375,14832.900390625,14856.900390625,14856.900390625,14657200
2023-04-20,14878.5498046875,14905.7998046875,14835.900390625,14861.75,14861.75,11133000
2023-04-21,14879.599609375,14888.650390625,14789.9501953125,14847.099609375,14847.099609375,14464900
2023-04-24,14903.9501953125,14937.2001953125,14841.599609375,14930.150390625,14930.150390625,15603800
2023-04-25,14945.7998046875,14981.2998046875,14916.349609375,14955.7001953125,14955.7001953125,19990300
2023-04-26,14954.2001953125,15003.099609375,14918.5498046875,14994.400390625,14994.400390625,21127900
2023-04-27,14999.900390625,15085.849609375,14989.2001953125,15075.0498046875,15075.0498046875,19847000
2023-04-28,15111.0498046875,15235.4501953125,15077.4501953125,15219.5498046875,15219.5498046875,22144800
2023-05-02,15276.2001953125,15327.75,15261.150390625,15300.75,15300.75,21880900
2023-05-03,15277.75,15305.0498046875,15239.5,15276.400390625,15276.400390625,21733900
2023-05-04,15282.25,15414.7001953125,15272.7001953125,15405.5,15405.5,22255200
2023-05-05,15330.349609375,15394.900390625,15265.849609375,15278.599609375,15278.599609375,21111500
2023-05-08,15321.900390625,15440.849609375,15310.75,15427.099609375,15427.099609375,17561300
2023-05-09,15462.75,15502.7001953125,15393.9501953125,15420.599609375,15420.599609375,18148500
2023-05-10,15458.0498046875,15476.099609375,15372.4501953125,15466.0498046875,15466.0498046875,16332600
2023-05-11,15512.349609375,15526.75,15461.849609375,15484.0498046875,15484.0498046875,15978800
2023-05-12,15475.0498046875,15506.150390625,15401.650390625,15477.349609375,15477.349609375,13497800
2023-05-15,15495.849609375,15591.9501953125,15464.650390625,15549.7001953125,15549.7001953125,13567700
2023-05-16,15584.400390625,15592.25,15476.650390625,15492.400390625,15492.400390625,17817900
2023-05-17,15508.25,15512.849609375,15367.0,15426.349609375,15426.349609375,17073900
2023-05-18,15506.650390625,15514.900390625,15346.849609375,15361.599609375,15361.599609375,15928500
2023-05-19,15399.5,15418.7998046875,15278.7001953125,15407.5498046875,15407.5498046875,13957600
2023-05-22,15409.0498046875,15517.650390625,15386.900390625,15504.0,15504.0,16992200
2023-05-23,15551.0498046875,15595.650390625,15528.75,15544.75,15544.75,14883100
2023-05-24,15517.2001953125,15591.400390625,15493.2998046875,15515.9501953125,15515.9501953125,17595700
2023-05-25,15510.2001953125,15568.5498046875,15474.150390625,15555.25,15555.25,17916200
2023-05-26,15589.5,15704.0,15567.849609375,15696.75,15696.75,15551800
2023-05-29,15791.75,15805.75,15758.150390625,15772.349609375,15772.349609375,17560100
2023-05-30,15784.25,15823.900390625,15759.349609375,15799.4501953125,15799.4501953125,16359800
2023-05-31,15773.7998046875,15789.2001953125,15706.5,15766.400390625,15766.400390625,34527400
2023-06-01,15801.9501953125,15823.9501953125,15743.400390625,15760.349609375,15760.349609375,17566700
2023-06-02,15816.7998046875,15838.4501953125,15774.650390625,15811.2001953125,15811.2001953125,18505700
2023-06-05,15877.4501953125,15899.150390625,15851.75,15859.5,15859.5,17899700
2023-06-06,15873.75,15895.7001953125,15816.7001953125,15878.400390625,15878.400390625,17273800
2023-06-07,15938.2998046875,16016.0,15920.25,16006.7001953125,16006.7001953125,31132700
2023-06-08,16021.7001953125,16048.7998046875,15906.150390625,15921.0498046875,15921.0498046875,23687500
2023-06-09,15947.9501953125,15961.7001953125,15866.7998046875,15877.400390625,15877.400390625,18992700
2023-06-12,15913.2001953125,15946.150390625,15874.400390625,15929.099609375,15929.099609375,17248900
2023-06-13,15964.7998046875,16057.5,15964.2998046875,16048.2001953125,16048.2001953125,19119800
2023-06-14,16082.150390625,16094.099609375,16035.150390625,16084.0498046875,16084.0498046875,20155200
2023-06-15,16106.849609375,16138.7001953125,16039.0498046875,16058.25,16058.25,17043200
2023-06-16,16100.900390625,16211.25,16091.7998046875,16181.4501953125,16181.4501953125,20414800
2023-06-19,16231.0498046875,16244.9501953125,16117.849609375,16142.150390625,16142.150390625,17333000
2023-06-20,16147.5498046875,16215.599609375,16080.9501953125,16199.9501953125,16199.9501953125,16932200
2023-06-21,16244.5498046875,16277.349609375,16201.400390625,16240.9501953125,16240.9501953125,18561500
2023-06-22,16252.75,16264.150390625,16128.7998046875,16140.7998046875,16140.7998046875,17972000
2023-06-23,16126.7001953125,16133.9501953125,15999.400390625,16011.7998046875,16011.7998046875,15066500
2023-06-26,16017.5,16079.0,15995.099609375,16066.150390625,16066.150390625,13334300
2023-06-27,16118.650390625,16171.2001953125,16104.2001953125,16163.5,16163.5,14832100
2023-06-28,16239.849609375,16296.0,16210.4501953125,16277.2001953125,16277.2001953125,20741900
2023-06-30,16354.9501953125,16437.44921875,16326.0,16430.0,16430.0,21663000
2023-07-03,16490.94921875,16541.900390625,16485.30078125,16527.94921875,16527.94921875,22143300
2023-07-04,16597.5,16599.25,16499.150390625,16556.05078125,16556.05078125,28937900
2023-07-05,16580.19921875,16611.150390625,16540.19921875,16597.19921875,16597.19921875,23384400
2023-07-06,16600.75,16703.30078125,16590.69921875,16695.05078125,16695.05078125,24845700
2023-07-07,16653.30078125,16718.19921875,16541.599609375,16564.900390625,16564.900390625,21794000
2023-07-10,16620.900390625,16623.94921875,16530.75,16553.75,16553.75,17837500
2023-07-11,16610.94921875,16698.80078125,16597.55078125,16648.0,16648.0,19751600
2023-07-12,16697.099609375,16703.25,16627.30078125,16641.05078125,16641.05078125,21120500
2023-07-13,16726.94921875,16774.5,16596.44921875,16623.900390625,16623.900390625,21563600
2023-07-14,16695.69921875,16786.0,16655.05078125,16765.44921875,16765.44921875,16827100
2023-07-17,16811.650390625,16884.94921875,16784.349609375,16872.05078125,16872.05078125,20461300
2023-07-18,16932.94921875,16940.150390625,16818.30078125,16872.0,16872.0,19999200
2023-07-19,16919.05078125,16964.25,16877.44921875,16953.5,16953.5,19868200
2023-07-20,16965.44921875,17051.0,16912.69921875,17042.55078125,17042.55078125,21616500
2023-07-21,16931.94921875,16991.400390625,16874.94921875,16904.30078125,16904.30078125,23571800
2023-07-24,16921.75,16948.400390625,16852.19921875,16865.150390625,16865.150390625,28840000
2023-07-25,16918.80078125,16918.849609375,16832.44921875,16896.900390625,16896.900390625,22880300
2023-07-26,16950.69921875,17011.0,16931.599609375,16975.0,16975.0,23136100
2023-07-27,17038.349609375,17056.19921875,16873.0,16919.19921875,16919.19921875,24802600
2023-07-28,16935.05078125,16960.5,16880.599609375,16948.349609375,16948.349609375,20685400
2023-07-31,16972.5,17072.80078125,16939.0,17059.0,17059.0,24434300
2023-08-01,17096.599609375,17102.099609375,17026.30078125,17051.150390625,17051.150390625,23309200
2023-08-02,17005.599609375,17018.849609375,16755.900390625,16858.94921875,16858.94921875,24246300
2023-08-03,16818.349609375,16878.75,16691.650390625,16772.30078125,16772.30078125,25498600
2023-08-04,16847.400390625,16914.44921875,16836.55078125,16890.599609375,16890.599609375,26290700
2023-08-07,16948.349609375,16970.05078125,16897.5,16956.349609375,16956.349609375,22503500
2023-08-08,16991.849609375,16998.150390625,16889.849609375,16949.25,16949.25,23945400
2023-08-09,16966.849609375,17011.94921875,16881.75,17003.849609375,17003.849609375,21148900
2023-08-10,16999.5,17013.44921875,16901.55078125,16939.849609375,16939.849609375,23453800
2023-08-11,16970.05078125,16972.05078125,16845.80078125,16860.150390625,16860.150390625,22768800
2023-08-14,16827.75,16854.099609375,16661.0,16825.55078125,16825.55078125,20268700
2023-08-16,16779.599609375,16867.80078125,16732.75,16853.05078125,16853.05078125,0
2023-08-17,16858.849609375,16869.400390625,16781.599609375,16802.25,16802.25,20478700
2023-08-18,16768.0,16803.25,16722.05078125,16757.69921875,16757.69921875,19005500
2023-08-21,16780.75,16872.55078125,16766.69921875,16852.05078125,16852.05078125,17652800
2023-08-22,16886.94921875,16925.44921875,16874.80078125,16905.25,16905.25,22516400
2023-08-23,16950.900390625,16981.849609375,16912.150390625,16950.25,16950.25,22837200
2023-08-24,17039.25,17074.25,16916.400390625,16930.150390625,16930.150390625,24143400
2023-08-25,16871.0,16905.69921875,16785.25,16820.849609375,16820.849609375,25050200
2023-08-28,16866.400390625,16918.25,16823.400390625,16875.30078125,16875.30078125,24426100
2023-08-29,16933.849609375,16938.80078125,16898.05078125,16927.30078125,16927.30078125,25140300
2023-08-30,17010.150390625,17035.599609375,16959.099609375,16968.94921875,16968.94921875,22475100
2023-08-31,17001.349609375,17011.80078125,16904.69921875,16924.30078125,16924.30078125,38895000
2023-09-01,16940.19921875,17088.099609375,16931.5,17074.55078125,17074.55078125,39465900
2023-09-04,17157.900390625,17191.19921875,17074.55078125,17180.94921875,17180.94921875,4456715100
2023-09-05,17228.19921875,17264.900390625,17180.94921875,17252.099609375,17252.099609375,37702500
2023-09-06,17274.19921875,17298.80078125,17198.75,17284.599609375,17284.599609375,30486500
2023-09-07,17292.349609375,17395.0,17269.099609375,17385.5,17385.5,27654800
2023-09-08,17437.650390625,17519.599609375,17385.5,17487.44921875,17487.44921875,29913900
2023-09-11,17567.19921875,17660.80078125,17550.19921875,17653.349609375,17653.349609375,37172200
2023-09-12,17753.94921875,17754.05078125,17422.05078125,17460.55078125,17460.55078125,44340200
2023-09-13,17458.400390625,17540.849609375,17364.349609375,17526.75,17526.75,34773200
2023-09-14,17593.25,17648.55078125,17546.0,17603.5,17603.5,29508800
2023-09-15,17662.80078125,17691.849609375,17620.900390625,17665.80078125,17665.80078125,41392000
2023-09-18,17666.849609375,17671.599609375,17601.55078125,17613.599609375,17613.599609375,44639200
2023-09-20,17513.19921875,17571.150390625,17419.75,17449.349609375,17449.349609375,30967800
2023-09-21,17409.099609375,17422.75,17273.099609375,17303.5,17303.5,28822700
2023-09-22,17314.400390625,17361.80078125,17226.05078125,17260.80078125,17260.80078125,30348000
2023-09-25,17276.349609375,17308.19921875,17198.19921875,17272.55078125,17272.55078125,23415700
2023-09-26,17284.900390625,17312.349609375,17250.30078125,17276.75,17276.75,23871700
2023-09-27,17270.400390625,17352.099609375,17217.44921875,17341.599609375,17341.599609375,24176400
2023-09-28,17384.05078125,17389.19921875,17147.0,17170.44921875,17170.44921875,29247500
2023-09-29,17227.55078125,17357.150390625,17205.19921875,17292.599609375,17292.599609375,20880800
2023-10-03,17294.5,17295.44921875,17201.69921875,17254.400390625,17254.400390625,24738400
2023-10-04,17195.55078125,17200.69921875,17032.599609375,17123.099609375,17123.099609375,29957400
2023-10-05,17202.25,17234.0,17154.30078125,17195.80078125,17195.80078125,24783900
2023-10-06,17263.349609375,17310.099609375,17237.099609375,17293.599609375,17293.599609375,22409800
2023-10-09,17170.5,17206.849609375,17096.650390625,17127.69921875,17127.69921875,23369400
2023-10-10,17184.55078125,17319.30078125,17184.55078125,17303.349609375,17303.349609375,20047300
2023-10-11,17380.650390625,17447.80078125,17375.5,17407.349609375,17407.349609375,21946300
2023-10-12,17438.30078125,17457.849609375,17402.44921875,17419.69921875,17419.69921875,21367300
2023-10-13,17323.05078125,17436.5,17306.55078125,17390.349609375,17390.349609375,22759700
2023-10-16,17390.349609375,17431.5,17353.150390625,17393.0,17393.0,21609200
2023-10-17,17490.05078125,17494.5,17437.94921875,17467.69921875,17467.69921875,21889100
2023-10-18,17484.349609375,17492.400390625,17332.30078125,17344.0,17344.0,23155700
2023-10-19,17251.19921875,17344.599609375,17202.25,17310.5,17310.5,20476800
2023-10-20,17258.30078125,17295.05078125,17190.599609375,17208.75,17208.75,25928300
2023-10-23,17204.75,17224.80078125,16859.849609375,16888.69921875,16888.69921875,25439800
2023-10-25,16912.400390625,16967.099609375,16677.150390625,16760.80078125,16760.80078125,24536000
2023-10-26,16678.69921875,16689.099609375,16466.25,16555.44921875,16555.44921875,25590800
2023-10-27,16636.05078125,16793.099609375,16634.599609375,16765.44921875,16765.44921875,21446600
2023-10-30,16784.94921875,16837.80078125,16661.94921875,16826.099609375,16826.099609375,20563300
2023-10-31,16909.69921875,16910.0,16785.55078125,16801.099609375,16801.099609375,18455500
2023-11-01,16808.5,16834.099609375,16719.099609375,16732.94921875,16732.94921875,23946000
2023-11-02,16849.94921875,16903.75,16823.0,16890.80078125,16890.80078125,22356100
2023-11-03,16990.349609375,17027.44921875,16983.05078125,17000.94921875,17000.94921875,24482900
2023-11-06,17105.349609375,17168.75,17080.94921875,17159.400390625,17159.400390625,18888700
2023-11-07,17170.349609375,17200.599609375,17120.75,17187.80078125,17187.80078125,21619300
2023-11-08,17242.650390625,17269.25,17215.0,17259.69921875,17259.69921875,23112000
2023-11-09,17284.94921875,17288.599609375,17209.55078125,17218.900390625,17218.900390625,21496900
